procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  1      0 3926128    180  13464    0    0  1384   880  394  259  0 15 84  1
 1  0      0 3926284    164  12580    0    0  1784   848  471  326  0 21 78  1
 1  0      0 3925912    176  12660    0    0  1076   832  394  236  0 19 80  1
 1  0      0 3925756    164  12964    0    0  1092   852  367  223  0 19 80  1
 0  2      0 3925988    176  13192    0    0  1188  1616  402  252  0 17 81  1
 0  0      0 3918232    172  21340    0    0  1100   884  928  307  0 17 80  2
 1  0      0 3918604    172  20432    0    0  2068   860  470  358  0 16 83  1
 1  0      0 3918240    176  20724    0    0  1080   840  400  239  0 19 80  0
 1  0      0 3917992    164  20832    0    0  1100   848  373  221  0 18 81  1
 1  0      0 3917868    176  20968    0    0  1088   852  393  237  1 20 80  0
 0  0      0 3918076    172  21232    0    0  1204  1660  392  253  0 18 80  1
 0  0      0 3917952    180  21412    0    0  1076   844  390  243  0 16 83  1
 1  0      0 3918232    176  20492    0    0  2076   860  500  371  0 17 81  1
 1  0      0 3917952    168  20752    0    0  1092   848  392  227  0 19 80  0
 1  0      0 3917704    172  21060    0    0  1076   852  394  235  1 20 80  0
 1  0      0 3917456    164  21188    0    0  1100   848  395  226  0 21 78  1
 0  0      0 3917952    184  21400    0    0  1168  1684  465  278  0 13 86  0
 1  0      0 3918324    176  20584    0    0  2092   832  481  355  0 18 81  1
 1  0      0 3917952    164  20708    0    0  1092   856  395  221  0 20 79  1
 1  0      0 3917736    168  21060    0    0  1076   832  409  237  0 18 81  0
 1  0      0 3917580    172  21172    0    0  1100   840  371  226  0 19 81  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3917820    180  21264    0    0  1196  1660  419  268  1 15 82  3
 0  1      0 3917448    172  21872    0    0  1664   880  404  279  0 16 83  1
